Freq.	V(vout2)
9.99999999999945e+02	(7.88854976500690e-02dB,-3.25214053936770e+00°)
1.00230523807784e+03	(7.92513073369372e-02dB,-3.25978377754415e+00°)
1.00461579027834e+03	(7.96188143216618e-02dB,-3.26744565821761e+00°)
1.00693166885175e+03	(7.99880265220330e-02dB,-3.27512623156879e+00°)
1.00925288607663e+03	(8.03589518931949e-02dB,-3.28282554794545e+00°)
1.01157945425984e+03	(8.07315984277938e-02dB,-3.29054365786319e+00°)
1.01391138573662e+03	(8.11059741561702e-02dB,-3.29828061200619e+00°)
1.01624869287064e+03	(8.14820871465804e-02dB,-3.30603646122793e+00°)
1.01859138805406e+03	(8.18599455052866e-02dB,-3.31381125655212e+00°)
1.02093948370762e+03	(8.22395573768493e-02dB,-3.32160504917326e+00°)
1.02329299228070e+03	(8.26209309442152e-02dB,-3.32941789045762e+00°)
1.02565192625135e+03	(8.30040744289757e-02dB,-3.33724983194391e+00°)
1.02801629812642e+03	(8.33889960915100e-02dB,-3.34510092534411e+00°)
1.03038612044156e+03	(8.37757042311906e-02dB,-3.35297122254424e+00°)
1.03276140576134e+03	(8.41642071865551e-02dB,-3.36086077560522e+00°)
1.03514216667929e+03	(8.45545133355154e-02dB,-3.36876963676361e+00°)
1.03752841581796e+03	(8.49466310955413e-02dB,-3.37669785843249e+00°)
1.03992016582900e+03	(8.53405689238394e-02dB,-3.38464549320220e+00°)
1.04231742939325e+03	(8.57363353175709e-02dB,-3.39261259384118e+00°)
1.04472021922074e+03	(8.61339388139959e-02dB,-3.40059921329689e+00°)
1.04712854805084e+03	(8.65333879907172e-02dB,-3.40860540469651e+00°)
1.04954242865226e+03	(8.69346914658718e-02dB,-3.41663122134785e+00°)
1.05196187382316e+03	(8.73378578982860e-02dB,-3.42467671674015e+00°)
1.05438689639120e+03	(8.77428959877223e-02dB,-3.43274194454499e+00°)
1.05681750921360e+03	(8.81498144750109e-02dB,-3.44082695861709e+00°)
1.05925372517723e+03	(8.85586221423355e-02dB,-3.44893181299516e+00°)
1.06169555719867e+03	(8.89693278133651e-02dB,-3.45705656190280e+00°)
1.06414301822426e+03	(8.93819403534814e-02dB,-3.46520125974934e+00°)
1.06659612123020e+03	(8.97964686699674e-02dB,-3.47336596113077e+00°)
1.06905487922260e+03	(9.02129217122345e-02dB,-3.48155072083048e+00°)
1.07151930523755e+03	(9.06313084719869e-02dB,-3.48975559382033e+00°)
1.07398941234118e+03	(9.10516379834873e-02dB,-3.49798063526138e+00°)
1.07646521362977e+03	(9.14739193236779e-02dB,-3.50622590050491e+00°)
1.07894672222977e+03	(9.18981616124799e-02dB,-3.51449144509317e+00°)
1.08143395129788e+03	(9.23243740129218e-02dB,-3.52277732476048e+00°)
1.08392691402114e+03	(9.27525657313964e-02dB,-3.53108359543398e+00°)
1.08642562361700e+03	(9.31827460178704e-02dB,-3.53941031323460e+00°)
1.08893009333337e+03	(9.36149241660582e-02dB,-3.54775753447802e+00°)
1.09144033644869e+03	(9.40491095136658e-02dB,-3.55612531567555e+00°)
1.09395636627203e+03	(9.44853114426022e-02dB,-3.56451371353507e+00°)
1.09647819614312e+03	(9.49235393791804e-02dB,-3.57292278496201e+00°)
1.09900583943246e+03	(9.53638027943490e-02dB,-3.58135258706026e+00°)
1.10153930954135e+03	(9.58061112038831e-02dB,-3.58980317713311e+00°)
1.10407861990201e+03	(9.62504741686442e-02dB,-3.59827461268426e+00°)
1.10662378397760e+03	(9.66969012947451e-02dB,-3.60676695141874e+00°)
1.10917481526234e+03	(9.71454022338226e-02dB,-3.61528025124387e+00°)
1.11173172728153e+03	(9.75959866831983e-02dB,-3.62381457027031e+00°)
1.11429453359167e+03	(9.80486643861749e-02dB,-3.63236996681296e+00°)
1.11686324778050e+03	(9.85034451322041e-02dB,-3.64094649939198e+00°)
1.11943788346709e+03	(9.89603387571099e-02dB,-3.64954422673378e+00°)
1.12201845430190e+03	(9.94193551433507e-02dB,-3.65816320777210e+00°)
1.12460497396686e+03	(9.98805042202346e-02dB,-3.66680350164882e+00°)
1.12719745617545e+03	(1.00343795964107e-01dB,-3.67546516771519e+00°)
1.12979591467273e+03	(1.00809240398629e-01dB,-3.68414826553276e+00°)
1.13240036323549e+03	(1.01276847594999e-01dB,-3.69285285487435e+00°)
1.13501081567225e+03	(1.01746627672155e-01dB,-3.70157899572521e+00°)
1.13762728582337e+03	(1.02218590797027e-01dB,-3.71032674828392e+00°)
1.14024978756110e+03	(1.02692747184791e-01dB,-3.71909617296355e+00°)
1.14287833478971e+03	(1.03169107099058e-01dB,-3.72788733039267e+00°)
1.14551294144547e+03	(1.03647680852135e-01dB,-3.73670028141641e+00°)
1.14815362149682e+03	(1.04128478805273e-01dB,-3.74553508709748e+00°)
1.15080038894437e+03	(1.04611511368892e-01dB,-3.75439180871738e+00°)
1.15345325782103e+03	(1.05096789002815e-01dB,-3.76327050777733e+00°)
1.15611224219203e+03	(1.05584322216515e-01dB,-3.77217124599941e+00°)
1.15877735615506e+03	(1.06074121569364e-01dB,-3.78109408532769e+00°)
1.16144861384028e+03	(1.06566197670864e-01dB,-3.79003908792933e+00°)
1.16412602941042e+03	(1.07060561180905e-01dB,-3.79900631619557e+00°)
1.16680961706089e+03	(1.07557222809988e-01dB,-3.80799583274305e+00°)
1.16949939101980e+03	(1.08056193319507e-01dB,-3.81700770041474e+00°)
1.17219536554806e+03	(1.08557483521947e-01dB,-3.82604198228122e+00°)
1.17489755493946e+03	(1.09061104281198e-01dB,-3.83509874164169e+00°)
1.17760597352074e+03	(1.09567066512741e-01dB,-3.84417804202521e+00°)
1.18032063565166e+03	(1.10075381183954e-01dB,-3.85327994719179e+00°)
1.18304155572510e+03	(1.10586059314320e-01dB,-3.86240452113360e+00°)
1.18576874816709e+03	(1.11099111975723e-01dB,-3.87155182807610e+00°)
1.18850222743695e+03	(1.11614550292665e-01dB,-3.88072193247926e+00°)
1.19124200802731e+03	(1.12132385442558e-01dB,-3.88991489903863e+00°)
1.19398810446420e+03	(1.12652628655947e-01dB,-3.89913079268671e+00°)
1.19674053130717e+03	(1.13175291216820e-01dB,-3.90836967859397e+00°)
1.19949930314931e+03	(1.13700384462802e-01dB,-3.91763162217019e+00°)
1.20226443461734e+03	(1.14227919785486e-01dB,-3.92691668906557e+00°)
1.20503594037173e+03	(1.14757908630639e-01dB,-3.93622494517207e+00°)
1.20781383510671e+03	(1.15290362498505e-01dB,-3.94555645662448e+00°)
1.21059813355041e+03	(1.15825292944084e-01dB,-3.95491128980179e+00°)
1.21338885046491e+03	(1.16362711577314e-01dB,-3.96428951132842e+00°)
1.21618600064630e+03	(1.16902630063464e-01dB,-3.97369118807539e+00°)
1.21898959892479e+03	(1.17445060123308e-01dB,-3.98311638716169e+00°)
1.22179966016480e+03	(1.17990013533446e-01dB,-3.99256517595543e+00°)
1.22461619926498e+03	(1.18537502126564e-01dB,-4.00203762207529e+00°)
1.22743923115833e+03	(1.19087537791688e-01dB,-4.01153379339163e+00°)
1.23026877081231e+03	(1.19640132474512e-01dB,-4.02105375802785e+00°)
1.23310483322884e+03	(1.20195298177615e-01dB,-4.03059758436176e+00°)
1.23594743344444e+03	(1.20753046960785e-01dB,-4.04016534102680e+00°)
1.23879658653030e+03	(1.21313390941292e-01dB,-4.04975709691340e+00°)
1.24165230759234e+03	(1.21876342294135e-01dB,-4.05937292117033e+00°)
1.24451461177131e+03	(1.22441913252387e-01dB,-4.06901288320602e+00°)
1.24738351424287e+03	(1.23010116107416e-01dB,-4.07867705268986e+00°)
1.25025903021765e+03	(1.23580963209217e-01dB,-4.08836549955365e+00°)
1.25314117494134e+03	(1.24154466966678e-01dB,-4.09807829399293e+00°)
1.25602996369480e+03	(1.24730639847871e-01dB,-4.10781550646832e+00°)
1.25892541179409e+03	(1.25309494380371e-01dB,-4.11757720770692e+00°)
1.26182753459060e+03	(1.25891043151490e-01dB,-4.12736346870375e+00°)
1.26473634747108e+03	(1.26475298808630e-01dB,-4.13717436072305e+00°)
1.26765186585777e+03	(1.27062274059544e-01dB,-4.14700995529988e+00°)
1.27057410520847e+03	(1.27651981672657e-01dB,-4.15687032424128e+00°)
1.27350308101659e+03	(1.28244434477328e-01dB,-4.16675553962792e+00°)
1.27643880881127e+03	(1.28839645364182e-01dB,-4.17666567381550e+00°)
1.27938130415745e+03	(1.29437627285418e-01dB,-4.18660079943605e+00°)
1.28233058265594e+03	(1.30038393255072e-01dB,-4.19656098939962e+00°)
1.28528665994354e+03	(1.30641956349362e-01dB,-4.20654631689555e+00°)
1.28824955169306e+03	(1.31248329706970e-01dB,-4.21655685539409e+00°)
1.29121927361346e+03	(1.31857526529376e-01dB,-4.22659267864781e+00°)
1.29419584144991e+03	(1.32469560081117e-01dB,-4.23665386069313e+00°)
1.29717927098388e+03	(1.33084443690153e-01dB,-4.24674047585185e+00°)
1.30016957803321e+03	(1.33702190748174e-01dB,-4.25685259873260e+00°)
1.30316677845222e+03	(1.34322814710855e-01dB,-4.26699030423246e+00°)
1.30617088813176e+03	(1.34946329098254e-01dB,-4.27715366753845e+00°)
1.30918192299933e+03	(1.35572747495067e-01dB,-4.28734276412906e+00°)
1.31219989901912e+03	(1.36202083550985e-01dB,-4.29755766977591e+00°)
1.31522483219216e+03	(1.36834350980997e-01dB,-4.30779846054516e+00°)
1.31825673855633e+03	(1.37469563565717e-01dB,-4.31806521279930e+00°)
1.32129563418649e+03	(1.38107735151703e-01dB,-4.32835800319856e+00°)
1.32434153519458e+03	(1.38748879651791e-01dB,-4.33867690870261e+00°)
1.32739445772966e+03	(1.39393011045427e-01dB,-4.34902200657218e+00°)
1.33045441797801e+03	(1.40040143378976e-01dB,-4.35939337437064e+00°)
1.33352143216324e+03	(1.40690290766071e-01dB,-4.36979108996567e+00°)
1.33659551654636e+03	(1.41343467387953e-01dB,-4.38021523153091e+00°)
1.33967668742585e+03	(1.41999687493774e-01dB,-4.39066587754760e+00°)
1.34276496113778e+03	(1.42658965400963e-01dB,-4.40114310680629e+00°)
1.34586035405587e+03	(1.43321315495564e-01dB,-4.41164699840849e+00°)
1.34896288259157e+03	(1.43986752232527e-01dB,-4.42217763176841e+00°)
1.35207256319419e+03	(1.44655290136160e-01dB,-4.43273508661455e+00°)
1.35518941235095e+03	(1.45326943800320e-01dB,-4.44331944299161e+00°)
1.35831344658707e+03	(1.46001727888899e-01dB,-4.45393078126205e+00°)
1.36144468246587e+03	(1.46679657136078e-01dB,-4.46456918210793e+00°)
1.36458313658884e+03	(1.47360746346722e-01dB,-4.47523472653263e+00°)
1.36772882559576e+03	(1.48045010396721e-01dB,-4.48592749586261e+00°)
1.37088176616477e+03	(1.48732464233328e-01dB,-4.49664757174920e+00°)
1.37404197501243e+03	(1.49423122875537e-01dB,-4.50739503617044e+00°)
1.37720946889386e+03	(1.50117001414424e-01dB,-4.51816997143278e+00°)
1.38038426460280e+03	(1.50814115013493e-01dB,-4.52897246017298e+00°)
1.38356637897170e+03	(1.51514478909069e-01dB,-4.53980258535994e+00°)
1.38675582887180e+03	(1.52218108410641e-01dB,-4.55066043029650e+00°)
1.38995263121327e+03	(1.52925018901207e-01dB,-4.56154607862131e+00°)
1.39315680294522e+03	(1.53635225837699e-01dB,-4.57245961431070e+00°)
1.39636836105585e+03	(1.54348744751261e-01dB,-4.58340112168059e+00°)
1.39958732257253e+03	(1.55065591247697e-01dB,-4.59437068538834e+00°)
1.40281370456187e+03	(1.55785781007820e-01dB,-4.60536839043467e+00°)
1.40604752412983e+03	(1.56509329787806e-01dB,-4.61639432216562e+00°)
1.40928879842179e+03	(1.57236253419576e-01dB,-4.62744856627442e+00°)
1.41253754462267e+03	(1.57966567811197e-01dB,-4.63853120880353e+00°)
1.41579377995699e+03	(1.58700288947242e-01dB,-4.64964233614646e+00°)
1.41905752168900e+03	(1.59437432889162e-01dB,-4.66078203504989e+00°)
1.42232878712273e+03	(1.60178015775704e-01dB,-4.67195039261559e+00°)
1.42560759360210e+03	(1.60922053823231e-01dB,-4.68314749630246e+00°)
1.42889395851101e+03	(1.61669563326205e-01dB,-4.69437343392848e+00°)
1.43218789927345e+03	(1.62420560657489e-01dB,-4.70562829367281e+00°)
1.43548943335357e+03	(1.63175062268778e-01dB,-4.71691216407782e+00°)
1.43879857825576e+03	(1.63933084691008e-01dB,-4.72822513405112e+00°)
1.44211535152478e+03	(1.64694644534693e-01dB,-4.73956729286771e+00°)
1.44543977074584e+03	(1.65459758490404e-01dB,-4.75093873017199e+00°)
1.44877185354467e+03	(1.66228443329098e-01dB,-4.76233953597990e+00°)
1.45211161758765e+03	(1.67000715902557e-01dB,-4.77376980068106e+00°)
1.45545908058187e+03	(1.67776593143785e-01dB,-4.78522961504087e+00°)
1.45881426027526e+03	(1.68556092067419e-01dB,-4.79671907020264e+00°)
1.46217717445663e+03	(1.69339229770107e-01dB,-4.80823825768991e+00°)
1.46554784095582e+03	(1.70126023430981e-01dB,-4.81978726940840e+00°)
1.46892627764377e+03	(1.70916490311991e-01dB,-4.83136619764838e+00°)
1.47231250243263e+03	(1.71710647758392e-01dB,-4.84297513508683e+00°)
1.47570653327580e+03	(1.72508513199116e-01dB,-4.85461417478965e+00°)
1.47910838816811e+03	(1.73310104147205e-01dB,-4.86628341021393e+00°)
1.48251808514586e+03	(1.74115438200230e-01dB,-4.87798293521023e+00°)
1.48593564228691e+03	(1.74924533040738e-01dB,-4.88971284402478e+00°)
1.48936107771082e+03	(1.75737406436632e-01dB,-4.90147323130189e+00°)
1.49279440957890e+03	(1.76554076241636e-01dB,-4.91326419208617e+00°)
1.49623565609434e+03	(1.77374560395729e-01dB,-4.92508582182489e+00°)
1.49968483550228e+03	(1.78198876925543e-01dB,-4.93693821637031e+00°)
1.50314196608993e+03	(1.79027043944827e-01dB,-4.94882147198208e+00°)
1.50660706618665e+03	(1.79859079654877e-01dB,-4.96073568532961e+00°)
1.51008015416405e+03	(1.80695002344987e-01dB,-4.97268095349437e+00°)
1.51356124843611e+03	(1.81534830392860e-01dB,-4.98465737397247e+00°)
1.51705036745924e+03	(1.82378582265088e-01dB,-4.99666504467695e+00°)
1.52054752973240e+03	(1.83226276517581e-01dB,-5.00870406394030e+00°)
1.52405275379719e+03	(1.84077931796023e-01dB,-5.02077453051692e+00°)
1.52756605823797e+03	(1.84933566836315e-01dB,-5.03287654358556e+00°)
1.53108746168193e+03	(1.85793200465023e-01dB,-5.04501020275190e+00°)
1.53461698279920e+03	(1.86656851599878e-01dB,-5.05717560805101e+00°)
1.53815464030294e+03	(1.87524539250171e-01dB,-5.06937285994988e+00°)
1.54170045294946e+03	(1.88396282517283e-01dB,-5.08160205935003e+00°)
1.54525443953831e+03	(1.89272100595061e-01dB,-5.09386330759007e+00°)
1.54881661891238e+03	(1.90152012770397e-01dB,-5.10615670644827e+00°)
1.55238700995798e+03	(1.91036038423590e-01dB,-5.11848235814520e+00°)
1.55596563160497e+03	(1.91924197028895e-01dB,-5.13084036534635e+00°)
1.55955250282685e+03	(1.92816508154940e-01dB,-5.14323083116480e+00°)
1.56314764264085e+03	(1.93712991465251e-01dB,-5.15565385916388e+00°)
1.56675107010805e+03	(1.94613666718710e-01dB,-5.16810955335985e+00°)
1.57036280433345e+03	(1.95518553770012e-01dB,-5.18059801822466e+00°)
1.57398286446612e+03	(1.96427672570201e-01dB,-5.19311935868862e+00°)
1.57761126969925e+03	(1.97341043167121e-01dB,-5.20567368014318e+00°)
1.58124803927028e+03	(1.98258685705909e-01dB,-5.21826108844373e+00°)
1.58489319246101e+03	(1.99180620429489e-01dB,-5.23088168991241e+00°)
1.58854674859768e+03	(2.00106867679088e-01dB,-5.24353559134083e+00°)
1.59220872705107e+03	(2.01037447894704e-01dB,-5.25622289999291e+00°)
1.59587914723663e+03	(2.01972381615616e-01dB,-5.26894372360794e+00°)
1.59955802861456e+03	(2.02911689480898e-01dB,-5.28169817040317e+00°)
1.60324539068994e+03	(2.03855392229909e-01dB,-5.29448634907691e+00°)
1.60694125301277e+03	(2.04803510702811e-01dB,-5.30730836881138e+00°)
1.61064563517817e+03	(2.05756065841074e-01dB,-5.32016433927566e+00°)
1.61435855682638e+03	(2.06713078688010e-01dB,-5.33305437062862e+00°)
1.61808003764296e+03	(2.07674570389251e-01dB,-5.34597857352203e+00°)
1.62181009735882e+03	(2.08640562193300e-01dB,-5.35893705910340e+00°)
1.62554875575038e+03	(2.09611075452049e-01dB,-5.37192993901912e+00°)
1.62929603263962e+03	(2.10586131621282e-01dB,-5.38495732541753e+00°)
1.63305194789423e+03	(2.11565752261249e-01dB,-5.39801933095189e+00°)
1.63681652142770e+03	(2.12549959037144e-01dB,-5.41111606878360e+00°)
1.64058977319943e+03	(2.13538773719666e-01dB,-5.42424765258526e+00°)
1.64437172321482e+03	(2.14532218185559e-01dB,-5.43741419654383e+00°)
1.64816239152540e+03	(2.15530314418145e-01dB,-5.45061581536381e+00°)
1.65196179822891e+03	(2.16533084507859e-01dB,-5.46385262427043e+00°)
1.65576996346942e+03	(2.17540550652801e-01dB,-5.47712473901291e+00°)
1.65958690743745e+03	(2.18552735159303e-01dB,-5.49043227586757e+00°)
1.66341265037006e+03	(2.19569660442432e-01dB,-5.50377535164131e+00°)
1.66724721255095e+03	(2.20591349026603e-01dB,-5.51715408367467e+00°)
1.67109061431060e+03	(2.21617823546087e-01dB,-5.53056858984541e+00°)
1.67494287602633e+03	(2.22649106745604e-01dB,-5.54401898857158e+00°)
1.67880401812245e+03	(2.23685221480870e-01dB,-5.55750539881511e+00°)
1.68267406107036e+03	(2.24726190719169e-01dB,-5.57102794008511e+00°)
1.68655302538863e+03	(2.25772037539926e-01dB,-5.58458673244125e+00°)
1.69044093164315e+03	(2.26822785135270e-01dB,-5.59818189649730e+00°)
1.69433780044722e+03	(2.27878456810607e-01dB,-5.61181355342458e+00°)
1.69824365246163e+03	(2.28939075985234e-01dB,-5.62548182495536e+00°)
1.70215850839484e+03	(2.30004666192852e-01dB,-5.63918683338662e+00°)
1.70608238900301e+03	(2.31075251082237e-01dB,-5.65292870158331e+00°)
1.71001531509017e+03	(2.32150854417763e-01dB,-5.66670755298215e+00°)
1.71395730750831e+03	(2.33231500080010e-01dB,-5.68052351159515e+00°)
1.71790838715747e+03	(2.34317212066375e-01dB,-5.69437670201330e+00°)
1.72186857498589e+03	(2.35408014491655e-01dB,-5.70826724941015e+00°)
1.72583789199009e+03	(2.36503931588657e-01dB,-5.72219527954560e+00°)
1.72981635921499e+03	(2.37604987708803e-01dB,-5.73616091876951e+00°)
1.73380399775402e+03	(2.38711207322704e-01dB,-5.75016429402564e+00°)
1.73780082874926e+03	(2.39822615020850e-01dB,-5.76420553285518e+00°)
1.74180687339150e+03	(2.40939235514136e-01dB,-5.77828476340078e+00°)
1.74582215292039e+03	(2.42061093634532e-01dB,-5.79240211441025e+00°)
1.74984668862454e+03	(2.43188214335701e-01dB,-5.80655771524047e+00°)
1.75388050184164e+03	(2.44320622693597e-01dB,-5.82075169586137e+00°)
1.75792361395857e+03	(2.45458343907133e-01dB,-5.83498418685970e+00°)
1.76197604641151e+03	(2.46601403298773e-01dB,-5.84925531944312e+00°)
1.76603782068605e+03	(2.47749826315208e-01dB,-5.86356522544411e+00°)
1.77010895831730e+03	(2.48903638527926e-01dB,-5.87791403732413e+00°)
1.77418948089005e+03	(2.50062865633957e-01dB,-5.89230188817744e+00°)
1.77827941003880e+03	(2.51227533456424e-01dB,-5.90672891173540e+00°)
1.78237876744797e+03	(2.52397667945266e-01dB,-5.92119524237044e+00°)
1.78648757485193e+03	(2.53573295177791e-01dB,-5.93570101510043e+00°)
1.79060585403517e+03	(2.54754441359471e-01dB,-5.95024636559250e+00°)
1.79473362683241e+03	(2.55941132824473e-01dB,-5.96483143016762e+00°)
1.79887091512867e+03	(2.57133396036422e-01dB,-5.97945634580460e+00°)
1.80301774085945e+03	(2.58331257588978e-01dB,-5.99412125014454e+00°)
1.80717412601080e+03	(2.59534744206592e-01dB,-6.00882628149499e+00°)
1.81134009261948e+03	(2.60743882745113e-01dB,-6.02357157883446e+00°)
1.81551566277301e+03	(2.61958700192512e-01dB,-6.03835728181665e+00°)
1.81970085860986e+03	(2.63179223669544e-01dB,-6.05318353077502e+00°)
1.82389570231951e+03	(2.64405480430440e-01dB,-6.06805046672707e+00°)
1.82810021614262e+03	(2.65637497863577e-01dB,-6.08295823137904e+00°)
1.83231442237109e+03	(2.66875303492216e-01dB,-6.09790696713024e+00°)
1.83653834334822e+03	(2.68118924975145e-01dB,-6.11289681707773e+00°)
1.84077200146883e+03	(2.69368390107430e-01dB,-6.12792792502082e+00°)
1.84501541917935e+03	(2.70623726821077e-01dB,-6.14300043546587e+00°)
1.84926861897795e+03	(2.71884963185789e-01dB,-6.15811449363075e+00°)
1.85353162341468e+03	(2.73152127409620e-01dB,-6.17327024544976e+00°)
1.85780445509157e+03	(2.74425247839748e-01dB,-6.18846783757810e+00°)
1.86208713666274e+03	(2.75704352963146e-01dB,-6.20370741739706e+00°)
1.86637969083454e+03	(2.76989471407369e-01dB,-6.21898913301837e+00°)
1.87068214036567e+03	(2.78280631941207e-01dB,-6.23431313328946e+00°)
1.87499450806729e+03	(2.79577863475477e-01dB,-6.24967956779814e+00°)
1.87931681680314e+03	(2.80881195063747e-01dB,-6.26508858687756e+00°)
1.88364908948967e+03	(2.82190655903054e-01dB,-6.28054034161127e+00°)
